time,x,y,z
188.743,-4.73,-0.42,0.37
188.752,-4.64,-0.40,0.36
188.760,-3.96,-0.34,0.61
188.769,-3.63,-0.44,0.68
188.778,-3.49,-0.93,0.32
188.786,-4.01,-1.78,-0.38
188.795,-3.80,-1.78,-0.61
188.803,-3.40,-1.79,-1.22
188.811,-3.10,-1.78,-1.32
188.820,-2.76,-1.85,-1.95
188.829,-2.56,-1.47,-2.31
188.839,-2.34,-0.97,-2.33
188.845,-2.14,-0.46,-2.27
188.854,-2.29,0.22,-2.47
188.862,-2.16,0.22,-2.53
188.870,-1.78,0.94,-2.45
188.879,-0.61,1.38,-2.06
188.888,0.37,1.49,-1.63
188.894,1.15,1.59,-1.04
188.903,1.87,1.48,-0.39
188.913,1.94,1.47,-0.45
188.919,2.32,0.96,0.00
188.928,2.33,0.52,0.09
188.937,2.41,0.07,0.17
188.945,2.41,-0.08,-0.47
188.952,2.83,0.01,-1.21
188.961,2.87,-0.01,-1.29
188.969,3.18,0.04,-1.62
188.977,3.25,-0.03,-1.55
188.986,3.19,-0.02,-1.38
188.994,3.10,0.21,-1.29
189.002,2.87,0.48,-1.47
189.010,2.87,0.47,-1.50
189.019,2.47,0.74,-1.91
189.027,1.94,0.91,-2.05
189.036,1.43,0.88,-2.27
189.044,0.92,0.68,-2.31
189.052,0.55,0.33,-1.98
189.061,0.52,0.32,-2.02
189.070,0.05,-0.11,-1.65
189.078,-0.33,-0.67,-1.34
189.087,-0.57,-1.22,-1.08
189.096,-0.97,-1.56,-1.11
189.135,-1.57,-1.79,-1.33
189.146,-2.19,-2.09,-1.76
189.147,-2.19,-2.10,-1.80
189.148,-2.57,-2.30,-2.39
189.148,-2.75,-2.44,-3.00
189.149,-2.74,-2.48,-3.61
189.154,-2.57,-2.23,-4.13
189.162,-2.20,-2.04,-4.73
189.170,-2.17,-2.04,-4.74
189.178,-1.73,-1.91,-5.68
189.187,-1.39,-1.93,-6.96
189.195,-0.92,-2.48,-8.01
189.204,-0.64,-3.08,-8.42
189.212,-0.54,-3.64,-7.85
189.220,-0.54,-3.62,-7.77
189.229,-0.38,-3.98,-6.62
189.239,-0.20,-3.83,-5.03
189.248,0.07,-2.78,-3.32
189.255,0.63,-1.22,-1.58
189.264,0.95,0.32,0.18
189.272,0.89,0.35,0.37
189.280,1.12,1.21,0.98
189.291,1.02,1.21,1.03
189.298,0.51,0.69,0.72
189.311,0.17,-0.22,0.43
189.316,0.22,-1.36,0.31
189.323,0.13,-1.36,0.54
189.332,0.41,-2.71,0.83
189.340,0.82,-3.86,1.51
189.349,1.08,-4.59,2.79
189.358,1.81,-4.65,3.80
189.365,1.35,-4.39,6.97
189.374,1.21,-4.41,7.13
189.382,0.38,-3.82,7.45
189.391,0.38,-2.86,5.53
189.399,0.21,-1.71,1.87
189.410,-0.12,-0.90,-0.63
189.415,-0.36,-0.24,-2.01
189.424,-0.47,0.36,-2.44
189.432,-0.58,0.32,-2.31
189.441,-0.75,1.08,-0.50
189.449,-1.26,1.43,1.18
189.458,-2.39,1.66,3.12
189.466,-4.73,1.49,5.44
189.475,-6.37,0.82,6.92
189.483,-6.45,0.77,7.01
189.491,-6.97,0.09,5.89
189.500,-6.40,-0.03,4.57
189.509,-5.10,0.71,4.42
189.517,-3.45,1.51,4.63
189.525,-1.79,2.16,4.77
189.533,-1.82,2.14,4.79
189.542,-0.53,2.59,4.87
189.596,0.03,3.05,4.81
189.618,-0.08,3.15,4.78
189.619,-0.21,3.30,4.64
189.620,-0.34,3.38,4.55
189.621,-0.35,3.38,4.52
189.622,-0.56,3.34,4.37
189.623,-0.62,3.19,4.11
189.624,-0.56,2.95,3.53
189.625,-0.16,2.66,2.57
189.640,0.37,2.06,1.27
189.641,0.44,2.09,1.20
189.641,0.90,1.12,-0.58
189.648,1.61,-0.33,-2.84
189.657,2.32,-2.12,-4.95
189.665,3.96,-3.86,-6.43
189.673,6.07,-4.99,-7.09
189.682,6.08,-4.96,-7.12
189.691,7.16,-5.06,-7.52
189.699,6.97,-4.24,-7.80
189.707,6.08,-3.18,-7.51
189.716,5.51,-2.32,-6.49
189.725,5.02,-1.44,-4.90
189.733,4.49,-0.39,-3.33
189.743,4.45,-0.40,-3.30
189.751,3.67,0.53,-1.91
189.759,2.97,0.79,-0.08
189.767,3.10,0.10,1.38
189.776,3.36,-0.86,4.03
189.784,3.22,-2.40,4.63
189.794,3.18,-2.42,4.68
189.802,1.42,-3.58,5.01
189.810,-0.78,-3.32,5.86
189.819,-2.22,-1.82,7.17
189.831,-2.50,0.32,8.11
189.837,-2.80,1.84,8.16
189.844,-2.74,1.84,8.16
189.852,-3.06,2.87,7.76
189.861,-3.05,3.48,7.18
189.870,-3.36,3.13,6.28
189.881,-3.96,1.70,5.40
189.887,-4.42,-0.38,4.47
189.894,-4.35,-0.34,4.37
189.903,-4.59,-2.24,3.45
189.911,-5.03,-3.35,3.39
189.919,-5.64,-3.88,4.65
189.928,-6.07,-3.83,5.17
189.937,-6.21,-3.42,4.88
189.979,-6.10,-3.39,4.77
189.983,-6.16,-3.05,3.13
189.988,-5.86,-2.35,1.74
189.988,-5.18,-1.59,0.03
189.989,-3.90,-0.85,-1.77
189.990,-2.14,-0.02,-2.69
189.992,-0.47,0.66,-2.93
190.001,-0.36,0.67,-3.05
190.009,0.81,1.35,-3.01
190.018,1.87,2.03,-2.87
190.026,2.54,2.29,-2.86
190.034,2.63,2.11,-2.74
190.044,2.83,2.01,-2.77
190.052,2.90,2.00,-2.83
190.061,2.65,1.66,-2.65
190.072,1.91,1.77,-2.29
190.077,1.43,1.27,-1.54
190.086,1.21,1.23,-0.90
190.095,0.91,1.28,-0.36
190.103,0.96,1.27,-0.40
190.112,0.50,1.39,-0.04
190.119,0.21,1.63,0.58
190.128,0.53,1.80,1.53
190.137,0.77,1.85,2.21
190.144,1.24,1.65,2.46
190.170,1.25,1.64,2.36
190.187,1.53,1.42,2.23
190.188,1.81,0.83,2.27
190.189,1.79,0.10,1.84
190.190,1.38,-0.86,0.82
190.214,0.88,-1.53,-0.33
190.215,0.87,-1.53,-0.41
190.215,0.32,-1.77,-1.42
190.219,-0.38,-1.92,-2.46
190.228,-1.37,-2.02,-3.26
190.236,-2.23,-2.12,-3.70
190.245,-2.86,-2.48,-3.76
190.254,-2.86,-2.49,-3.84
190.262,-3.39,-3.12,-3.79
190.282,-3.75,-3.72,-3.68
190.283,-3.98,-4.00,-3.61
190.289,-4.05,-3.47,-3.94
190.299,-3.75,-2.35,-4.82
190.306,-2.54,-1.53,-6.69
190.316,-2.49,-1.55,-6.77
190.323,-0.15,-1.57,-9.57
190.330,2.42,-1.82,-11.87
190.337,3.80,-2.03,-12.65
190.345,3.32,-2.49,-11.32
190.354,1.54,-2.98,-8.84
190.362,1.46,-2.93,-8.65
190.370,-0.34,-3.04,-5.44
190.379,-1.36,-2.70,-2.36
190.388,-1.65,-2.06,1.06
190.396,-1.58,-1.57,2.46
190.405,-1.35,-1.53,3.30
190.413,-1.40,-1.51,3.52
190.422,-1.01,-1.68,3.39
190.430,-0.70,-2.18,3.00
190.441,-0.47,-2.73,2.85
190.449,-0.22,-3.32,2.79
190.457,0.21,-3.74,2.94
190.466,0.18,-3.76,3.18
190.475,1.24,-3.91,3.36
190.482,1.93,-3.86,3.10
190.490,2.77,-4.01,3.82
190.498,3.56,-3.86,5.15
190.506,3.51,-3.24,5.24
190.514,3.40,-3.27,5.38
190.523,2.89,-2.19,4.50
190.531,2.49,-1.02,4.12
190.540,1.73,0.28,4.20
190.548,1.56,1.38,3.78
190.557,0.28,1.81,2.77
190.565,0.09,1.75,2.88
190.574,-2.52,1.48,2.56
190.582,-6.41,0.45,3.45
190.593,-7.83,0.41,3.97
190.598,-7.24,1.22,4.31
190.608,-6.19,2.21,4.88
190.616,-4.62,2.57,5.15
190.624,-4.63,2.53,5.20
190.633,-3.47,2.64,5.82
190.641,-2.54,2.72,6.19
190.652,-1.88,2.96,6.28
190.658,-1.45,3.28,6.09
190.667,-1.30,3.52,5.90
190.675,-1.31,3.52,5.87
190.683,-1.10,3.68,5.44
190.691,-0.63,3.78,5.12
190.700,-0.18,3.91,4.67
190.716,0.44,3.93,4.18
190.720,1.35,3.70,3.19
190.726,1.41,3.72,3.11
190.733,1.87,3.05,1.95
190.739,2.33,1.95,0.32
190.748,2.55,0.44,-1.74
190.757,2.76,-1.58,-3.84
190.765,3.37,-3.89,-5.84
190.773,3.46,-3.86,-5.89
190.783,5.37,-5.69,-6.87
190.791,6.91,-6.19,-6.91
190.799,7.22,-6.12,-7.25
190.808,6.58,-5.40,-7.60
190.816,5.36,-3.90,-7.29
190.824,5.29,-3.91,-7.26
190.833,4.59,-2.30,-5.91
190.841,3.77,-0.71,-4.25
190.850,2.99,0.76,-2.66
190.858,2.24,1.44,-1.37
190.867,2.07,0.82,-0.45
190.875,2.49,-1.33,-0.45
190.884,2.48,-1.33,-0.43
190.894,2.93,-4.22,0.81
190.901,2.26,-6.63,3.41
190.910,0.18,-6.70,4.98
190.919,-0.82,-3.80,6.28
190.928,-1.07,-0.53,7.05
190.935,-1.05,-0.54,7.07
190.943,-0.61,2.10,7.29
190.958,-0.69,3.99,8.13
190.963,-1.53,4.88,8.78
190.969,-2.82,4.94,8.61
190.978,-2.98,4.53,7.86
190.986,-2.90,4.55,7.76
190.991,-3.07,3.04,6.56
191.000,-3.78,0.58,5.10
191.008,-4.75,-2.32,4.88
191.016,-4.84,-4.66,4.06
191.025,-4.79,-5.58,3.34
191.033,-4.66,-5.52,3.16
191.043,-4.77,-5.24,3.33
191.052,-4.91,-4.26,3.31
191.060,-5.15,-2.89,2.58
191.068,-4.84,-1.49,1.58
191.078,-3.76,-0.20,0.06
191.086,-3.70,-0.18,-0.07
191.093,-2.74,0.66,-1.57
191.102,-1.65,1.35,-2.47
191.110,-0.01,1.73,-2.77
191.118,1.03,1.77,-2.68
191.126,1.41,1.79,-2.11
191.135,1.49,1.78,-2.20
191.143,1.76,1.41,-1.86
191.151,1.74,0.85,-1.52
191.160,1.63,0.63,-0.97
191.168,2.05,0.67,-0.41
191.177,2.18,0.70,-0.13
191.186,2.04,1.28,-0.35
191.196,2.08,1.27,-0.41
191.203,1.74,1.42,-0.79
191.212,1.35,1.94,-0.85
191.220,0.87,2.15,-0.63
191.229,0.57,2.04,-0.28
191.237,0.36,1.93,0.17
191.246,0.38,1.92,0.08
191.254,0.38,1.83,0.67
191.262,0.47,1.57,1.16
191.270,0.77,1.23,1.69
191.279,0.88,0.98,2.16
191.288,1.13,0.68,2.49
191.311,1.10,0.67,2.37
191.317,1.13,0.01,1.79
191.324,0.75,-0.82,0.65
191.333,0.18,-1.58,-0.39
191.349,-0.55,-2.04,-1.33
191.350,-1.31,-2.30,-1.76
191.350,-1.31,-2.32,-1.86
191.358,-1.96,-2.57,-2.18
191.360,-2.63,-3.15,-2.68
191.369,-2.96,-3.90,-3.46
191.377,-3.06,-4.25,-4.36
191.386,-2.67,-3.97,-5.09
191.394,-2.62,-3.99,-5.19
191.402,-2.31,-2.94,-6.14
191.411,-1.44,-1.79,-7.31
191.419,0.33,-1.62,-9.09
191.428,2.06,-2.22,-10.93
191.439,2.91,-2.97,-11.69
191.451,2.91,-3.89,-10.69
191.456,2.48,-3.78,-10.36
191.463,0.99,-4.80,-8.02
191.472,-0.33,-5.08,-4.90
191.484,-0.62,-3.92,-1.99
191.504,0.14,-2.30,0.34
191.506,1.08,-0.88,1.98
191.508,1.04,-0.85,2.20
191.517,1.42,-0.13,2.97
191.521,1.31,0.07,2.73
191.529,0.99,-0.26,2.09
191.538,0.58,-1.05,1.70
191.547,0.59,-2.15,1.57
191.555,0.54,-2.14,1.81
191.563,0.83,-3.16,1.95
191.572,1.32,-4.09,2.58
191.580,2.20,-4.76,3.09
191.590,3.05,-5.27,3.48
191.600,3.87,-5.36,4.24
191.606,3.80,-5.38,4.44
191.615,3.55,-4.91,4.20
191.642,3.25,-3.50,2.93
191.644,2.95,-2.02,2.65
191.648,2.68,-0.57,2.89
191.650,1.86,0.68,3.74
191.655,1.72,0.64,3.88
191.664,1.35,1.55,5.84
191.672,1.08,2.25,5.74
191.684,0.12,2.33,4.83
191.689,-2.04,1.59,5.10
191.698,-5.28,0.46,4.69
191.706,-5.38,0.41,4.79
191.714,-7.04,-0.10,3.86
191.723,-6.68,0.56,4.27
191.731,-5.62,1.26,4.92
191.739,-4.40,1.60,5.85
191.747,-2.82,1.82,6.40
191.756,-1.53,2.11,6.64
191.764,-1.52,2.09,6.66
191.772,-0.74,2.45,6.59
191.781,-0.72,2.97,6.33
191.790,-0.63,3.63,5.94
191.798,-0.46,4.30,5.29
191.807,-0.24,4.73,4.63
191.815,-0.20,4.74,4.58
191.824,0.18,4.95,3.86
191.832,0.71,4.83,3.06
191.842,1.20,4.30,1.84
191.849,1.66,3.11,0.10
191.859,2.23,1.20,-2.10
191.867,2.35,1.23,-2.19
191.875,2.96,-1.44,-4.55
191.883,4.38,-4.12,-6.95
191.892,6.08,-5.85,-7.82
191.900,7.66,-6.10,-8.44
191.908,8.17,-5.56,-9.38
191.920,8.17,-5.54,-9.36
191.925,7.43,-4.64,-9.49
191.933,6.04,-3.16,-8.38
191.942,4.61,-1.60,-6.20
191.951,3.38,-0.13,-3.74
191.959,2.21,1.03,-1.59
191.967,2.16,1.00,-1.52
191.976,1.28,1.98,-0.21
191.984,0.97,2.47,0.92
191.992,1.75,1.76,1.36
192.000,2.90,0.14,3.41
192.009,3.98,-2.24,4.05
192.018,3.94,-2.24,4.06
192.026,3.66,-5.10,4.48
192.034,2.50,-7.26,4.75
192.042,1.43,-7.28,5.59
192.051,1.71,-4.88,6.98
192.059,1.67,-2.04,7.63
192.068,1.21,0.55,7.69
192.077,1.21,0.54,7.71
192.085,0.47,2.94,7.57
192.091,-1.21,4.17,7.73
192.100,-2.04,4.14,8.05
192.107,-1.67,3.26,7.64
192.116,-0.93,2.08,6.79
192.124,-0.82,2.13,6.64
192.133,-0.85,0.55,6.09
192.141,-1.55,-1.90,6.09
192.149,-2.11,-3.97,4.58
192.158,-3.01,-4.95,3.96
192.166,-3.24,-4.86,4.26
192.175,-3.10,-4.83,4.08
192.183,-3.48,-4.42,4.22
192.194,-3.88,-3.46,3.72
192.202,-3.87,-2.14,2.40
192.210,-3.38,-0.93,1.18
192.219,-2.86,0.14,-0.58
192.229,-2.80,0.15,-0.72
192.236,-2.10,1.25,-2.65
192.244,-1.07,1.84,-3.88
192.252,0.09,1.91,-4.13
192.261,1.20,1.73,-3.60
192.269,1.75,1.17,-2.92
192.278,1.81,1.16,-3.01
192.286,2.05,0.60,-2.80
192.294,2.27,0.20,-2.35
192.303,2.13,0.14,-1.69
192.311,2.20,0.58,-1.25
192.322,2.45,1.13,-1.33
192.328,2.51,1.12,-1.40
192.337,2.46,1.77,-1.24
192.345,2.03,2.00,-0.78
192.353,1.95,2.12,-0.22
192.362,2.12,2.40,-0.01
192.370,2.37,2.23,0.41
192.391,2.35,1.92,0.97
192.396,2.34,1.90,0.83
192.399,2.10,1.54,1.34
192.404,1.76,0.94,1.57
192.413,1.33,0.27,1.55
192.420,0.68,-0.39,1.28
192.428,0.01,-1.05,0.91
192.438,-0.03,-1.05,0.84
192.443,-0.65,-1.53,0.18
192.451,-1.20,-1.81,-0.74
192.461,-1.69,-2.13,-1.81
192.468,-2.17,-2.42,-3.02
192.477,-2.85,-2.51,-3.66
192.486,-2.86,-2.53,-3.76
192.494,-3.29,-2.72,-3.97
192.503,-3.53,-3.02,-4.33
192.511,-3.36,-3.32,-4.99
192.522,-3.01,-3.36,-5.07
192.528,-1.92,-3.22,-4.76
192.537,-1.86,-3.26,-4.87
192.545,-0.16,-3.35,-5.47
192.554,1.31,-3.23,-7.13
192.562,3.34,-2.86,-9.36
192.570,5.30,-2.50,-11.39
192.579,5.56,-2.67,-12.36
192.590,5.55,-2.66,-12.31
192.596,4.48,-3.11,-11.18
192.605,2.70,-3.67,-8.74
192.613,1.01,-4.00,-6.03
192.622,0.07,-3.83,-3.23
192.630,-0.07,-3.25,-0.89
192.638,-0.11,-2.25,1.40
192.648,0.64,-2.27,1.62
192.655,1.85,-1.36,2.83
192.664,3.06,-0.76,2.76
192.672,3.41,-0.79,2.39
192.680,3.23,-1.52,2.06
192.689,2.89,-2.40,1.93
192.698,2.79,-2.36,2.20
192.706,2.77,-3.02,2.37
192.714,3.00,-3.45,2.74
192.722,3.31,-3.85,2.98
192.731,3.49,-4.45,3.22
192.739,3.38,-5.37,3.31
192.750,3.26,-5.38,3.53
192.756,3.17,-5.84,3.43
192.764,3.54,-5.44,3.53
192.772,4.13,-3.94,3.51
192.781,4.52,-2.06,4.17
192.788,4.67,-0.17,3.67
192.796,4.54,-0.19,3.77
192.804,4.24,1.27,2.05
192.812,3.92,2.24,0.32
192.821,3.36,3.14,0.34
192.829,1.63,3.08,1.50
192.839,-2.10,2.50,3.91
192.847,-2.28,2.42,4.09
192.856,-7.92,0.73,6.98
192.864,-10.22,-0.25,7.03
192.873,-8.84,0.27,6.29
192.881,-6.61,1.64,5.55
192.891,-4.53,2.72,5.72
192.899,-4.51,2.71,5.73
192.907,-2.70,3.07,5.73
192.915,-1.86,3.08,5.83
192.924,-1.17,3.02,5.79
192.932,-0.88,3.11,5.59
192.940,-0.55,3.29,5.13
192.949,-0.31,3.53,4.42
192.958,-0.29,3.54,4.38
192.966,-0.08,3.74,3.82
192.976,0.02,3.90,3.29
192.983,0.18,3.76,2.73
192.991,0.37,3.23,1.97
193.002,0.64,2.28,0.52
193.008,0.77,2.31,0.42
193.016,1.34,0.76,-1.64
193.024,2.39,-1.42,-4.65
193.033,4.51,-3.83,-8.03
193.041,7.71,-5.79,-9.90
193.050,10.56,-6.64,-10.21
193.059,10.59,-6.61,-10.25
193.066,11.66,-7.08,-11.25
193.075,10.78,-6.65,-11.11
193.083,9.24,-5.12,-9.33
193.091,7.40,-3.15,-6.55
193.102,5.59,-0.95,-3.30
193.109,5.51,-0.97,-3.21
193.116,3.68,1.35,-0.50
193.124,1.98,2.93,0.96
193.133,1.12,4.12,1.68
193.144,0.70,4.72,1.41
193.148,0.65,4.29,2.14
193.162,0.60,4.27,2.16
193.167,1.52,2.61,3.12
193.173,2.17,0.22,3.29
193.181,1.57,-2.37,3.83
193.190,0.87,-4.69,4.03
193.198,0.74,-5.67,4.39
193.207,0.82,-5.65,4.37
193.215,1.54,-5.12,4.63
193.223,2.22,-3.68,4.36
193.232,2.79,-1.58,4.21
193.241,2.25,0.59,4.55
193.250,0.51,2.32,5.59
193.258,-0.46,3.15,6.06
193.267,-0.42,3.16,5.97
193.275,-0.97,3.42,6.27
193.283,-1.58,2.88,6.08
193.293,-2.23,1.81,5.51
193.363,-3.13,0.19,4.32
193.364,-4.43,-1.34,3.31
193.365,-4.33,-1.31,3.14
193.374,-5.00,-2.65,2.65
193.375,-4.74,-3.49,3.19
193.376,-4.53,-3.92,3.00
193.377,-4.58,-3.63,2.77
193.387,-4.56,-2.77,1.96
193.388,-4.45,-2.76,1.81
193.389,-3.79,-1.67,0.51
193.389,-3.00,-0.63,-1.37
193.391,-1.69,0.31,-3.32
193.399,-0.21,1.13,-4.39
193.408,1.13,1.57,-4.55
193.416,1.21,1.55,-4.67
193.425,1.91,1.67,-4.13
193.433,2.28,1.40,-3.08
193.442,2.46,1.28,-2.37
193.451,2.33,1.11,-2.01
193.459,2.31,1.00,-1.75
193.468,2.37,0.98,-1.80
193.476,2.83,0.73,-1.56
193.485,2.83,0.48,-1.22
193.495,2.75,0.74,-1.36
193.502,2.76,1.52,-1.93
193.510,2.34,1.09,-2.50
193.519,2.35,1.08,-2.60
193.528,1.82,1.00,-2.55
193.537,1.63,0.91,-2.04
193.545,1.83,0.94,-0.87
193.553,2.38,1.07,0.53
193.561,2.35,0.92,1.52
193.570,2.13,0.65,2.11
193.578,2.06,0.64,1.98
193.588,2.08,0.49,2.04
193.621,1.86,0.26,1.58
193.624,1.21,-0.13,0.71
193.638,0.41,-0.57,-0.24
193.639,-0.44,-1.21,-1.20
193.640,-0.46,-1.23,-1.27
193.640,-1.14,-1.81,-1.94
193.643,-1.69,-2.21,-2.36
193.660,-2.12,-2.83,-2.65
193.661,-2.37,-3.34,-3.13
193.669,-2.30,-3.84,-4.02
193.678,-2.26,-3.86,-4.11
193.689,-2.14,-4.05,-4.91
193.693,-1.75,-3.77,-5.05
193.703,-1.50,-3.22,-4.87
193.713,-0.72,-2.64,-5.22
193.727,0.52,-2.31,-6.39
193.728,0.56,-2.35,-6.49
193.737,1.98,-2.31,-8.25
193.744,3.26,-2.26,-10.46
193.752,3.28,-2.37,-11.92
193.760,1.96,-2.83,-11.62
193.769,0.10,-3.46,-9.87
193.777,0.06,-3.41,-9.74
193.786,-1.46,-3.72,-7.34
193.794,-2.31,-3.53,-4.94
193.803,-2.29,-2.72,-2.72
193.811,-1.47,-1.58,-0.99
193.819,-0.56,-0.56,0.01
193.829,-0.61,-0.50,0.53
193.837,-0.06,-0.09,0.65
193.845,-0.20,-0.41,0.84
193.853,-0.61,-1.27,0.88
193.861,-0.78,-2.18,1.00
193.870,-0.45,-3.12,1.17
193.878,0.14,-3.73,1.40
193.888,0.08,-3.70,1.66
193.897,0.82,-4.17,1.90
193.904,1.29,-4.49,2.11
193.913,1.94,-4.34,1.78
193.921,3.47,-3.75,2.64
193.929,3.45,-3.48,1.91
193.939,3.41,-3.48,2.09
193.947,3.75,-2.88,1.37
193.956,4.25,-2.12,1.76
193.964,4.32,-1.33,1.97
193.971,4.07,-0.45,3.28
193.979,3.52,0.41,3.50
193.987,3.35,0.39,3.65
193.997,2.63,1.19,3.64
194.004,1.17,1.58,2.92
194.013,-1.57,1.21,2.97
194.021,-5.74,0.45,4.13
194.030,-8.37,-0.09,3.78
194.038,-8.44,-0.13,3.92
194.047,-8.46,0.32,3.79
194.055,-6.74,1.44,3.98
194.063,-4.33,2.43,4.44
194.072,-2.20,3.03,4.86
194.079,-1.09,3.34,4.94
194.088,-1.12,3.31,4.98
194.097,-0.91,3.37,5.11
194.106,-0.62,3.64,4.93
194.114,-0.55,3.98,4.97
194.123,-0.14,4.26,4.71
194.131,0.14,4.47,4.65
194.142,0.79,4.47,4.39
194.148,0.52,4.48,4.35
194.157,1.33,4.27,4.04
194.165,1.85,3.87,3.47
194.175,2.21,3.26,2.70
194.182,2.96,2.50,1.39
194.190,3.54,1.45,-0.35
194.199,3.63,1.48,-0.45
194.208,4.08,0.06,-2.70
194.216,4.70,-1.56,-5.16
194.224,6.07,-3.49,-7.38
194.233,7.88,-5.34,-8.48
194.241,8.80,-6.63,-9.88
194.250,8.76,-6.61,-9.90
194.258,8.08,-7.34,-10.68
194.267,6.64,-6.76,-9.92
194.275,5.05,-4.98,-7.66
194.284,4.32,-2.79,-4.88
194.299,3.47,-0.46,-2.43
194.303,3.41,-0.49,-2.34
194.309,2.70,1.29,-1.01
194.317,2.36,2.13,-0.23
194.325,1.95,1.62,0.91
194.334,1.96,0.41,3.16
194.342,1.91,-1.25,3.48
194.351,1.87,-1.25,3.49
194.359,0.87,-2.97,4.06
194.368,-0.33,-3.62,4.78
194.376,-1.01,-2.42,6.07
194.384,-0.59,-0.36,7.13
194.393,0.40,1.27,6.82
194.401,0.45,1.27,6.80
194.409,0.76,2.05,6.56
194.418,0.18,2.49,6.28
194.427,-0.83,2.70,6.12
194.435,-1.60,2.39,5.69
194.443,-2.25,1.36,5.41
194.452,-2.65,-0.13,4.67
194.460,-2.58,-0.09,4.50
194.469,-3.11,-1.89,3.85
194.478,-3.92,-3.26,3.48
194.485,-4.41,-3.57,2.83
194.492,-4.31,-3.09,1.63
194.500,-4.48,-2.49,0.90
194.510,-4.39,-2.47,0.77
194.518,-4.41,-1.75,0.12
194.526,-3.78,-1.13,0.05
194.536,-2.85,-0.67,-0.02
194.543,-2.28,-0.59,-1.00
194.551,-1.14,-0.21,-1.97
194.559,-1.07,-0.20,-2.08
194.571,0.46,0.46,-2.53
194.577,1.29,0.83,-2.80
194.585,1.70,1.02,-2.57
194.594,2.05,1.25,-1.73
194.601,2.01,1.30,-1.26
194.610,2.08,1.29,-1.33
194.617,2.10,1.40,-0.80
194.627,2.12,1.23,-0.53
194.634,1.95,1.20,-0.66
194.644,1.92,1.13,-0.57
194.652,1.61,1.37,-0.61
194.662,1.66,1.36,-0.68
194.669,1.46,1.93,-0.84
194.677,1.22,1.69,-0.91
194.686,0.72,1.63,-0.79
194.694,1.10,1.73,-0.03
194.702,1.57,1.68,0.35
194.710,1.57,1.66,0.23
194.719,1.77,1.28,0.24
194.729,1.67,0.76,0.13
194.736,1.59,0.29,0.12
194.745,1.42,-0.13,0.15
194.753,1.02,-0.65,0.00
194.762,0.56,-1.28,-0.39
194.770,0.52,-1.29,-0.48
194.778,0.03,-1.67,-1.05
194.787,-0.48,-1.99,-1.77
194.795,-0.86,-2.09,-2.29
194.804,-1.48,-2.12,-2.68
194.811,-1.88,-1.96,-2.85
194.820,-1.87,-1.98,-2.95
194.828,-2.31,-2.20,-3.17
194.837,-2.37,-2.42,-3.70
194.846,-2.26,-2.55,-4.42
194.854,-2.24,-2.40,-4.78
194.862,-2.15,-2.24,-4.96
194.870,-2.11,-2.27,-5.02
194.879,-1.49,-2.15,-5.37
194.887,-0.35,-2.29,-6.01
194.896,1.10,-2.72,-7.17
194.904,2.29,-3.03,-8.78
194.913,2.75,-3.06,-10.20
194.921,2.76,-3.05,-10.16
194.929,2.30,-3.04,-10.39
194.938,1.25,-3.15,-8.96
194.946,-0.22,-3.01,-6.52
194.955,-1.28,-2.34,-3.97
194.963,-1.43,-1.41,-1.87
194.971,-1.49,-1.35,-1.65
194.994,-1.11,-0.48,-0.20
195.001,-0.90,-0.06,0.45
195.004,-1.19,-0.39,0.81
195.007,-1.52,-1.20,0.89
195.014,-1.69,-2.22,0.63
195.022,-1.75,-2.20,0.86
195.032,-1.55,-3.19,0.83
195.042,-1.02,-3.88,1.12
195.047,-0.39,-4.14,1.51
195.059,0.73,-4.16,2.47
195.064,1.80,-3.93,2.88
195.072,2.97,-3.72,3.97
195.081,2.91,-3.73,4.18
195.089,2.86,-3.43,3.86
195.096,2.58,-2.46,2.71
195.105,2.38,-1.30,1.92
195.112,2.27,-0.27,2.19
195.120,1.79,0.41,2.88
195.129,1.63,0.38,3.02
195.137,1.10,0.89,3.95
195.146,1.02,1.44,4.85
195.154,0.05,1.52,5.10
195.164,-1.93,0.67,3.97
195.171,-4.71,-0.38,2.63
195.180,-4.85,-0.42,2.70
195.187,-6.52,-0.94,1.41
195.196,-6.50,-0.42,2.47
195.204,-5.43,0.96,3.47
195.214,-4.30,2.07,4.44
195.222,-3.08,2.92,5.20
195.230,-3.09,2.90,5.24
195.238,-2.32,3.46,5.86
195.248,-2.28,3.58,5.74
195.256,-2.15,3.64,5.41
195.266,-1.72,3.71,4.87
195.275,-1.46,3.75,4.66
195.282,-1.44,3.75,4.63
195.290,-0.96,3.85,4.44
195.303,-0.55,3.68,4.32
195.308,0.06,3.44,4.36
195.316,1.07,3.03,3.87
195.324,2.28,2.32,2.77
195.333,2.38,2.35,2.67
195.341,3.72,1.15,1.13
195.349,4.85,-0.59,-1.08
195.357,5.68,-2.97,-4.36
195.365,7.19,-5.71,-7.24
195.374,9.95,-6.79,-7.69
195.382,10.35,-6.78,-7.64
195.391,10.28,-6.75,-7.68
195.399,9.39,-5.51,-7.18
195.410,7.87,-3.43,-6.70
195.416,6.31,-1.55,-6.59
195.423,4.53,0.15,-6.14
195.435,3.52,1.24,-5.19
195.443,3.46,1.21,-5.08
195.451,2.67,1.80,-3.93
195.457,2.14,1.13,-2.54
195.466,1.61,-0.68,-0.63
195.475,1.10,-3.01,3.20
